recruitment_seq,address_seq1,address_seq2,address_seq3,career_end,career_start,education,major_task,qualifications,text_keyword,check_box_2507,check_box_2707,check_box_2810,check_box_2204,check_box_2205,check_box_2101,check_box_2108,check_box_2201,check_box_2501,check_box_2203,check_box_2109,check_box_2110,check_box_2302,check_box_2104,check_box_2105,check_box_3008,check_box_3099,check_box_2703,check_box_2299,check_box_2102,check_box_keyword_cnt,company_type_seq,supply_kind,employee,company_size,recruit_code,recruit_pop
R01549,3.0,0.0,0.0,180,44,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R01550,5.0,0.0,0.0,180,120,4,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,2.0,514.0,20.0,1,0,4
R01551,3.0,0.0,0.0,134,0,4,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,20
R01552,3.0,0.0,0.0,119,30,4,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,10
R01553,3.0,0.0,0.0,95,0,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,500.0,2,1,18
R01554,3.0,0.0,0.0,136,30,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,180.0,3,4,10
R01555,3.0,0.0,0.0,72,35,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,3
R01556,3.0,0.0,0.0,168,5,3,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,7
R01557,3.0,0.0,0.0,222,104,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,514.0,20.0,1,4,14
R01558,3.0,0.0,0.0,288,58,3,2,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7,2.0,402.0,90.0,3,2,8
R01559,3.0,0.0,0.0,135,60,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,4
R01560,3.0,0.0,0.0,132,41,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,90.0,3,3,6
R01561,3.0,0.0,0.0,159,14,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,12
R01562,3.0,0.0,0.0,300,24,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,90.0,3,0,5
R01563,3.0,0.0,0.0,120,17,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,8
R01564,3.0,0.0,0.0,70,0,3,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,250.0,3,3,6
R01565,3.0,0.0,0.0,192,43,3,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,10
R01566,3.0,0.0,0.0,175,54,2,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7,2.0,100.0,420.0,2,0,6
R01567,3.0,0.0,0.0,192,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,390.0,2,3,9
R01568,3.0,0.0,0.0,124,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,8
R01569,3.0,0.0,0.0,99,12,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,7
R01570,3.0,0.0,0.0,251,174,4,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9.0,402.0,40.0,1,0,5
R01571,3.0,0.0,0.0,244,41,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,402.0,300.0,3,4,9
R01572,3.0,0.0,0.0,101,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,500.0,2,3,12
R01573,3.0,0.0,0.0,108,0,3,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,10
R01574,3.0,0.0,0.0,234,60,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,10
R01575,3.0,0.0,0.0,228,55,3,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,8,0.0,0.0,0.0,4,2,7
R01576,3.0,0.0,0.0,252,122,4,2,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,8,2.0,514.0,20.0,1,0,7
R01577,3.0,0.0,0.0,193,12,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,3,33
R01578,3.0,0.0,0.0,119,24,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,8
R01579,3.0,0.0,0.0,276,36,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R01580,3.0,0.0,0.0,219,10,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,5
R01581,3.0,0.0,0.0,72,2,3,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,7
R01582,3.0,0.0,0.0,216,29,4,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,2.0,514.0,20.0,1,2,8
R01583,3.0,0.0,0.0,219,84,4,2,1,6,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,7.0,402.0,42.0,1,0,4
R01584,3.0,0.0,0.0,252,45,4,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,28
R01585,3.0,0.0,0.0,128,26,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,201.0,110.0,3,0,6
R01586,3.0,0.0,0.0,238,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,402.0,150.0,3,3,7
R01587,3.0,1.0,0.0,134,40,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,2,8
R01588,1.0,0.0,0.0,228,136,4,2,1,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9.0,508.0,35.0,1,4,4
R01589,3.0,0.0,0.0,72,0,3,2,1,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,12
R01590,3.0,0.0,0.0,143,0,3,2,2,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,4,0,19
R01591,3.0,0.0,0.0,142,36,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,14
R01592,3.0,0.0,0.0,196,23,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,9
R01593,3.0,0.0,0.0,198,18,4,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2.0,100.0,145.0,3,2,5
R01594,3.0,0.0,0.0,151,54,4,2,1,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,514.0,20.0,1,4,4
R01595,3.0,0.0,0.0,122,0,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,12
R01596,3.0,0.0,0.0,99,28,4,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,4,0,8
R01597,3.0,0.0,0.0,101,0,2,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,23
R01598,3.0,0.0,0.0,132,0,3,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,7
R01599,3.0,0.0,0.0,127,0,2,2,2,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8,0.0,0.0,0.0,4,0,7
R01600,5.0,0.0,0.0,164,51,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,402.0,300.0,3,1,5
R01601,3.0,0.0,0.0,130,15,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,10
R01602,3.0,0.0,0.0,98,0,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,8
R01603,3.0,0.0,0.0,204,53,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R01604,3.0,0.0,0.0,161,55,4,2,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,100.0,145.0,3,2,6
R01605,3.0,0.0,0.0,199,0,4,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,8,0.0,0.0,0.0,4,0,11
R01606,3.0,0.0,0.0,248,63,2,2,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,2.0,402.0,25.0,1,2,5
R01607,3.0,0.0,0.0,293,62,3,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,4,7
R01608,3.0,0.0,0.0,168,0,3,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,41.0,1,3,11
R01609,3.0,0.0,0.0,252,12,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,4,0,21
R01610,3.0,0.0,0.0,108,0,3,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,2,6
R01611,3.0,0.0,0.0,216,49,3,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,8
R01612,3.0,0.0,0.0,144,20,3,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,4,2,9
R01613,3.0,0.0,0.0,122,0,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,7.0,1,2,15
R01614,3.0,0.0,0.0,164,0,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,10
R01615,3.0,0.0,0.0,210,0,2,2,2,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,17
R01616,3.0,0.0,0.0,152,26,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R01617,3.0,0.0,0.0,120,23,4,2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R01618,3.0,0.0,0.0,132,15,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,2,6
R01619,3.0,0.0,0.0,192,45,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,18
R01620,5.0,0.0,0.0,118,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,402.0,400.0,2,3,7
R01621,3.0,0.0,0.0,395,14,4,2,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,4,0,13
R01622,3.0,0.0,0.0,153,24,3,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,90.0,3,2,9
R01623,3.0,0.0,0.0,240,30,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R01624,3.0,0.0,0.0,156,34,3,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,90.0,3,2,7
R01625,3.0,0.0,0.0,230,0,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,46
R01626,3.0,0.0,0.0,36,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R01627,3.0,0.0,0.0,264,84,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,8
R01628,3.0,0.0,0.0,245,167,2,2,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,4,0,8
R01629,3.0,0.0,0.0,288,69,3,2,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7,2.0,402.0,90.0,3,2,8
R01630,3.0,0.0,0.0,93,13,4,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,90.0,3,2,6
R01631,3.0,0.0,0.0,204,0,2,2,2,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,11,0.0,0.0,0.0,4,0,4
R01632,3.0,0.0,0.0,168,0,2,2,2,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,100.0,250.0,3,0,11
R01633,3.0,0.0,0.0,204,47,2,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,60.0,3,0,4
R01634,3.0,0.0,0.0,228,72,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,11
R01635,3.0,0.0,0.0,198,0,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,15
R01636,3.0,0.0,0.0,137,0,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,11
R01637,3.0,0.0,0.0,264,18,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R01638,3.0,0.0,0.0,64,0,2,8,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,41.0,1,2,6
R01639,3.0,0.0,0.0,46,0,4,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2.0,402.0,590.0,2,3,6
R01640,3.0,0.0,0.0,108,38,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R01641,3.0,0.0,0.0,132,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,36
R01642,3.0,0.0,0.0,61,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,36
R01643,3.0,0.0,0.0,50,5,3,2,2,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,100.0,100.0,3,0,5
R01644,3.0,0.0,0.0,54,0,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,4,2,5
R01645,3.0,0.0,0.0,202,0,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,12
R01646,3.0,0.0,0.0,44,0,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,13
R01647,3.0,0.0,0.0,60,0,4,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,590.0,2,3,11
R01648,3.0,0.0,0.0,89,0,2,2,2,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,4,0,5
R01649,3.0,0.0,0.0,252,13,4,2,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,4,0,14
R01650,3.0,0.0,0.0,236,36,3,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2.0,402.0,41.0,1,0,14
R01651,3.0,0.0,0.0,173,0,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,10
R01652,3.0,0.0,0.0,161,22,2,2,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,402.0,525.0,2,2,7
R01653,3.0,0.0,0.0,228,126,2,2,1,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,10
R01654,3.0,0.0,0.0,70,24,4,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,4
R01655,3.0,0.0,0.0,192,36,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,17
R01656,3.0,0.0,0.0,322,120,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,100.0,3,4,10
R01657,3.0,0.0,0.0,158,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,2,8
R01658,3.0,0.0,0.0,336,9,3,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,0.0,0.0,0.0,4,0,11
R01659,3.0,0.0,0.0,240,38,3,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,4,0,9
R01660,3.0,5.0,0.0,264,43,4,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,10
R01661,3.0,0.0,0.0,72,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,100.0,180.0,3,3,8
R01662,3.0,0.0,0.0,216,12,4,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,9
R01663,3.0,0.0,0.0,336,0,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,4,2,5
R01664,3.0,0.0,0.0,156,0,4,2,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,6
R01665,3.0,0.0,0.0,84,0,4,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,590.0,2,0,13
R01666,3.0,0.0,0.0,210,31,2,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,7
R01667,3.0,0.0,0.0,130,12,4,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,2.0,514.0,20.0,1,0,21
R01668,3.0,0.0,0.0,171,0,4,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2.0,100.0,270.0,3,1,10
R01669,5.0,0.0,0.0,171,0,4,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,8
R01670,3.0,0.0,0.0,183,0,3,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,10.0,1,2,4
R01671,3.0,0.0,0.0,395,84,3,2,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,201.0,10.0,1,2,7
R01672,3.0,0.0,0.0,132,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R01673,3.0,0.0,0.0,49,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4.0,402.0,525.0,2,2,8
R01674,3.0,0.0,0.0,144,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R01675,3.0,0.0,0.0,209,50,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,5.0,402.0,300.0,3,0,6
R01676,3.0,0.0,0.0,240,0,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,15
R01677,3.0,0.0,0.0,307,3,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,9
R01678,3.0,0.0,0.0,204,12,3,2,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,4,0,10
R01679,3.0,0.0,0.0,197,100,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R01680,3.0,0.0,0.0,174,0,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,15
R01681,3.0,0.0,0.0,22,0,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,60.0,3,0,5
R01682,3.0,0.0,0.0,135,58,4,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,10
R01683,3.0,0.0,0.0,210,81,3,2,1,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,8
R01684,3.0,0.0,0.0,127,15,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,60.0,3,0,14
R01685,3.0,0.0,0.0,144,30,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,9
R01686,3.0,0.0,0.0,48,0,2,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,4
R01687,3.0,5.0,0.0,58,6,3,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,9
R01688,3.0,0.0,0.0,178,0,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,201.0,10.0,1,4,6
R01689,3.0,0.0,0.0,168,0,4,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,4,2,3
R01690,3.0,0.0,0.0,65,24,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2.0,100.0,200.0,3,3,5
R01691,3.0,0.0,0.0,118,21,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,9
R01692,3.0,0.0,0.0,180,0,2,2,2,6,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,23
R01693,3.0,0.0,0.0,197,10,3,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,402.0,525.0,2,2,6
R01694,3.0,0.0,0.0,84,0,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,402.0,32.0,1,3,9
R01695,3.0,0.0,0.0,96,0,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,4,2,16
R01696,3.0,0.0,0.0,276,47,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,11
R01697,3.0,0.0,0.0,192,123,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R01698,3.0,0.0,0.0,116,17,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,11
R01699,3.0,0.0,0.0,264,59,2,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,100.0,145.0,3,2,12
R01700,3.0,0.0,0.0,84,0,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,250.0,3,3,11
R01701,3.0,0.0,0.0,150,16,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,12
R01702,3.0,0.0,0.0,70,0,4,8,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,21
R01703,3.0,0.0,0.0,156,36,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,4
R01704,3.0,0.0,0.0,120,0,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,7
