recruitment_seq,address_seq1,address_seq2,address_seq3,career_end,career_start,education,major_task,qualifications,text_keyword,check_box_keyword_cnt,company_type_seq,supply_kind,employee,company_size,recruit_code
R01926,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R01927,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R01928,3.0,0.0,0.0,0,0,4,2,1,1,6,0.0,0.0,0.0,4,0
R01929,3.0,0.0,0.0,0,0,2,2,1,1,2,2.0,402.0,41.0,1,3
R01930,3.0,0.0,0.0,0,0,3,2,1,1,3,4.0,402.0,150.0,3,2
R01931,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R01932,3.0,0.0,0.0,0,0,2,2,2,1,6,0.0,0.0,0.0,4,2
R01933,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R01934,3.0,0.0,0.0,0,0,4,7,2,1,5,0.0,0.0,0.0,4,0
R01935,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,402.0,500.0,2,4
R01936,3.0,0.0,0.0,0,0,2,2,1,6,4,0.0,0.0,0.0,4,4
R01937,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R01938,3.0,0.0,0.0,0,0,2,2,2,1,5,4.0,402.0,40.0,1,2
R01939,3.0,0.0,0.0,0,0,2,2,1,1,2,2.0,402.0,60.0,3,3
R01940,3.0,0.0,0.0,0,0,2,2,2,1,1,4.0,402.0,60.0,3,2
R01941,3.0,0.0,0.0,0,0,2,2,1,1,8,0.0,0.0,0.0,4,0
R01942,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R01943,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R01944,3.0,0.0,0.0,0,0,4,1,2,1,3,0.0,0.0,0.0,4,3
R01945,3.0,0.0,0.0,0,0,4,2,1,1,9,2.0,100.0,100.0,3,0
R01946,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R01947,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,100.0,80.0,3,0
R01948,3.0,0.0,0.0,0,0,4,8,1,0,4,2.0,402.0,590.0,2,0
R01949,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R01950,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R01951,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R01952,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,2
R01953,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R01954,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R01955,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,2
R01956,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R01957,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R01958,3.0,0.0,0.0,0,0,2,2,2,1,5,2.0,402.0,500.0,2,0
R01959,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R01960,3.0,0.0,0.0,0,0,3,2,1,4,2,0.0,0.0,0.0,4,3
R01961,3.0,0.0,0.0,0,0,3,2,2,1,6,0.0,0.0,0.0,4,0
R01962,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R01963,3.0,0.0,0.0,0,0,4,2,2,1,5,0.0,0.0,0.0,4,0
R01964,3.0,0.0,0.0,0,0,2,2,2,1,4,2.0,402.0,500.0,2,4
R01965,3.0,0.0,0.0,0,0,2,2,1,1,2,2.0,514.0,20.0,1,3
R01966,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R01967,3.0,0.0,0.0,0,0,3,2,1,8,5,2.0,402.0,250.0,3,2
R01968,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R01969,3.0,0.0,0.0,0,0,2,2,1,1,2,4.0,402.0,150.0,3,3
R01970,3.0,0.0,0.0,0,0,4,2,1,4,5,0.0,0.0,0.0,4,0
R01971,3.0,0.0,0.0,0,0,3,2,2,1,6,0.0,0.0,0.0,4,4
R01972,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R01973,3.0,0.0,0.0,0,0,4,2,2,1,2,0.0,0.0,0.0,4,3
R01974,3.0,0.0,0.0,0,0,2,2,1,1,2,2.0,402.0,90.0,3,3
R01975,3.0,0.0,0.0,0,0,3,2,2,1,8,0.0,0.0,0.0,4,2
R01976,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R01977,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R01978,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,402.0,590.0,2,0
R01979,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,90.0,3,0
R01980,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R01981,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,90.0,3,3
R01982,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R01983,3.0,0.0,0.0,0,0,2,2,1,1,6,0.0,0.0,0.0,4,0
R01984,3.0,0.0,0.0,0,0,4,7,1,1,1,0.0,0.0,0.0,4,3
R01985,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R01986,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,2
R01987,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,2
R01988,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,4
R01989,3.0,0.0,0.0,0,0,3,8,1,1,2,0.0,0.0,0.0,4,3
R01990,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,2
R01991,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,2
R01992,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,97.0,3,3
R01993,3.0,0.0,0.0,0,0,3,2,2,0,5,0.0,0.0,0.0,4,0
R01994,3.0,0.0,0.0,0,0,3,2,2,1,1,0.0,0.0,0.0,4,2
R01995,3.0,0.0,0.0,0,0,2,2,2,1,5,4.0,100.0,60.0,3,0
R01996,3.0,0.0,0.0,0,0,2,2,1,6,8,0.0,0.0,0.0,4,0
R01997,3.0,0.0,0.0,0,0,3,2,2,1,6,2.0,100.0,100.0,3,0
R01998,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,2
R01999,3.0,0.0,0.0,0,0,4,2,1,1,3,9.0,508.0,40.0,1,4
R02000,3.0,0.0,0.0,0,0,2,2,2,1,2,2.0,402.0,70.0,3,3
R02001,3.0,1.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R02002,3.0,0.0,0.0,0,0,3,8,2,1,4,0.0,0.0,0.0,4,3
R02003,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R02004,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R02005,3.0,0.0,0.0,0,0,2,2,2,1,5,2.0,402.0,17.0,1,4
R02006,5.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R02007,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,514.0,20.0,1,0
R02008,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R02009,5.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,4
R02010,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,100.0,180.0,3,2
R02011,5.0,0.0,0.0,0,0,3,2,1,1,6,9.0,402.0,19.0,1,0
R02012,3.0,0.0,0.0,0,0,4,2,1,6,4,2.0,402.0,590.0,2,4
R02013,3.0,0.0,0.0,0,0,3,2,1,1,5,2.0,514.0,20.0,1,0
R02014,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R02015,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R02016,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R02017,3.0,0.0,0.0,0,0,3,2,1,6,6,2.0,402.0,41.0,1,0
R02018,3.0,0.0,0.0,0,0,3,2,1,6,4,0.0,0.0,0.0,4,4
R02019,3.0,0.0,0.0,0,0,2,2,2,4,2,2.0,100.0,145.0,3,3
R02020,5.0,0.0,0.0,0,0,3,2,2,1,5,5.0,201.0,631.0,2,0
R02021,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,100.0,270.0,3,0
R02022,3.0,0.0,0.0,0,0,3,2,2,1,3,2.0,100.0,100.0,3,2
R02023,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,100.0,270.0,3,4
R02024,3.0,0.0,0.0,0,0,3,2,1,1,8,2.0,402.0,90.0,3,2
R02025,3.0,0.0,0.0,0,0,2,2,2,1,7,2.0,402.0,260.0,3,0
R02026,3.0,0.0,0.0,0,0,4,2,1,1,2,2.0,402.0,590.0,2,3
R02027,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R02028,3.0,0.0,0.0,0,0,3,2,1,4,1,0.0,0.0,0.0,4,3
R02029,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R02030,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,2
R02031,3.0,0.0,0.0,0,0,2,2,1,1,14,0.0,0.0,0.0,4,3
R02032,3.0,0.0,0.0,0,0,4,2,2,1,1,7.0,501.0,13.0,1,0
R02033,3.0,0.0,0.0,0,0,4,2,1,1,7,0.0,0.0,0.0,4,0
R02034,3.0,0.0,0.0,0,0,4,2,2,1,5,0.0,0.0,0.0,4,0
R02035,3.0,0.0,0.0,0,0,4,2,1,1,6,2.0,402.0,90.0,3,2
R02036,3.0,0.0,0.0,0,0,4,2,1,1,2,9.0,508.0,3.0,1,3
R02037,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R02038,3.0,0.0,0.0,0,0,3,2,0,1,3,0.0,0.0,0.0,4,3
R02039,3.0,0.0,0.0,0,0,4,2,1,4,4,0.0,0.0,0.0,4,4
R02040,3.0,0.0,0.0,0,0,4,2,2,1,2,0.0,0.0,0.0,4,3
R02041,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,0
R02042,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R02043,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02044,3.0,0.0,0.0,0,0,4,2,1,4,3,7.0,100.0,150.0,3,3
R02045,3.0,0.0,0.0,0,0,4,7,1,1,7,0.0,0.0,0.0,4,0
R02046,3.0,0.0,0.0,0,0,3,8,1,1,5,0.0,0.0,0.0,4,0
R02047,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R02048,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R02049,3.0,0.0,0.0,0,0,4,2,1,1,3,5.0,402.0,300.0,3,2
R02050,3.0,0.0,0.0,0,0,3,2,2,6,4,2.0,402.0,250.0,3,4
R02051,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R02052,3.0,0.0,0.0,0,0,2,2,1,1,3,4.0,402.0,150.0,3,4
R02053,3.0,0.0,0.0,0,0,2,2,2,1,3,2.0,402.0,500.0,2,2
R02054,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02055,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R02056,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R02057,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R02058,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R02059,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,90.0,3,2
R02060,3.0,0.0,0.0,0,0,2,8,1,1,6,0.0,0.0,0.0,4,2
R02061,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R02062,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,2
R02063,3.0,1.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R02064,3.0,0.0,0.0,0,0,3,8,1,1,3,4.0,402.0,525.0,2,2
R02065,3.0,0.0,0.0,0,0,3,2,2,1,6,0.0,0.0,0.0,4,0
R02066,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,90.0,3,2
R02067,3.0,0.0,0.0,0,0,3,2,1,1,5,4.0,402.0,525.0,2,2
R02068,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R02069,3.0,0.0,0.0,0,0,4,2,1,1,3,4.0,402.0,150.0,3,2
R02070,3.0,0.0,0.0,0,0,4,2,2,1,2,0.0,0.0,0.0,4,3
R02071,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,2
R02072,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R02073,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,514.0,20.0,1,0
R02074,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R02075,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,2
R02076,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,97.0,3,3
R02077,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,2
R02078,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R02079,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,1
R02080,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R02081,3.0,0.0,0.0,0,0,3,2,1,6,4,0.0,0.0,0.0,4,3
R02082,3.0,0.0,0.0,0,0,3,2,1,1,1,0.0,0.0,0.0,4,3
R02083,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,3
R02084,3.0,0.0,0.0,0,0,4,2,1,1,2,2.0,402.0,130.0,3,3
R02085,3.0,0.0,0.0,0,0,3,2,2,1,6,2.0,100.0,280.0,3,2
R02086,3.0,0.0,0.0,0,0,4,2,1,1,3,2.0,402.0,590.0,2,2
R02087,5.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,4
R02088,3.0,0.0,0.0,0,0,3,7,2,1,2,0.0,0.0,0.0,4,3
R02089,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R02090,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,0
R02091,3.0,0.0,0.0,0,0,4,8,1,1,2,0.0,0.0,0.0,4,3
R02092,3.0,0.0,0.0,0,0,3,2,2,1,5,2.0,100.0,100.0,3,0
R02093,3.0,0.0,0.0,0,0,4,1,1,1,3,2.0,402.0,90.0,3,3
R02094,3.0,0.0,0.0,0,0,2,2,1,1,1,2.0,402.0,60.0,3,2
R02095,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,2
R02096,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,0
R02097,3.0,0.0,0.0,0,0,4,2,1,1,4,4.0,402.0,525.0,2,0
R02098,3.0,0.0,0.0,0,0,2,2,2,4,2,0.0,0.0,0.0,4,3
R02099,3.0,0.0,0.0,0,0,3,2,1,6,4,2.0,402.0,41.0,1,4
R02100,20.0,0.0,0.0,0,0,4,2,1,1,5,9.0,402.0,20.0,1,0
R02101,3.0,0.0,0.0,0,0,4,7,1,1,1,0.0,0.0,0.0,4,3
R02102,3.0,0.0,0.0,0,0,3,2,1,6,4,0.0,0.0,0.0,4,4
R02103,3.0,0.0,0.0,0,0,4,2,1,1,2,2.0,100.0,200.0,3,3
R02104,3.0,0.0,0.0,0,0,3,8,1,1,2,0.0,0.0,0.0,4,3
R02105,3.0,0.0,0.0,0,0,4,2,1,1,3,4.0,402.0,120.0,3,2
R02106,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R02107,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R02108,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02109,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,2
R02110,3.0,0.0,0.0,0,0,3,2,2,6,5,2.0,402.0,41.0,1,2
R02111,3.0,0.0,0.0,0,0,3,2,2,1,6,0.0,0.0,0.0,4,0
R02112,11.0,0.0,0.0,0,0,3,7,2,1,1,0.0,0.0,0.0,4,2
R02113,3.0,0.0,0.0,0,0,4,2,1,0,4,0.0,0.0,0.0,4,0
R02114,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,1
R02115,3.0,0.0,0.0,0,0,2,2,2,1,6,0.0,0.0,0.0,4,0
R02116,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,2
R02117,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,2
R02118,3.0,0.0,0.0,0,0,3,2,1,4,2,0.0,0.0,0.0,4,3
R02119,13.0,0.0,0.0,0,0,4,2,1,1,7,0.0,0.0,0.0,4,0
R02120,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R02121,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,2
R02122,3.0,0.0,0.0,0,0,4,7,1,1,1,0.0,0.0,0.0,4,3
R02123,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,2
R02124,3.0,0.0,0.0,0,0,2,8,2,1,2,0.0,0.0,0.0,4,3
R02125,5.0,0.0,0.0,0,0,3,2,1,1,4,4.0,100.0,40.0,1,4
R02126,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R02127,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02128,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R02129,3.0,0.0,0.0,0,0,4,2,1,1,6,0.0,0.0,0.0,4,0
R02130,3.0,0.0,0.0,0,0,2,2,1,1,6,0.0,0.0,0.0,4,2
R02131,3.0,0.0,0.0,0,0,4,2,1,0,4,0.0,0.0,0.0,4,0
R02132,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02133,3.0,0.0,0.0,0,0,2,2,1,1,1,5.0,402.0,10.0,1,3
R02134,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R02135,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,3
R02136,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,60.0,3,4
R02137,3.0,0.0,0.0,0,0,4,2,2,1,6,0.0,0.0,0.0,4,1
R02138,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02139,3.0,0.0,0.0,0,0,2,2,1,1,10,0.0,0.0,0.0,4,0
R02140,20.0,0.0,0.0,0,0,4,2,1,1,2,9.0,402.0,20.0,1,3
R02141,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R02142,3.0,0.0,0.0,0,0,2,2,2,1,5,2.0,100.0,100.0,3,0
R02143,3.0,0.0,0.0,0,0,2,2,1,1,7,2.0,402.0,40.0,1,0
R02144,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,1
R02145,3.0,0.0,0.0,0,0,4,2,2,1,5,0.0,0.0,0.0,4,0
R02146,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R02147,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,0
R02148,3.0,0.0,0.0,0,0,3,2,2,3,3,0.0,0.0,0.0,4,1
R02149,3.0,0.0,0.0,0,0,4,2,1,4,2,0.0,0.0,0.0,4,3
R02150,3.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R02151,5.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R02152,3.0,0.0,0.0,0,0,4,2,1,1,3,9.0,508.0,40.0,1,2
R02153,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R02154,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,402.0,60.0,3,4
R02155,3.0,0.0,0.0,0,0,4,2,1,1,2,5.0,402.0,300.0,3,2
R02156,3.0,0.0,0.0,0,0,4,8,1,0,5,0.0,0.0,0.0,4,0
R02157,3.0,0.0,0.0,0,0,4,2,1,1,9,0.0,0.0,0.0,4,0
R02158,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R02159,3.0,0.0,0.0,0,0,4,8,1,1,8,2.0,402.0,590.0,2,0
R02160,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R02161,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R02162,3.0,0.0,0.0,0,0,3,1,1,4,2,2.0,402.0,41.0,1,3
R02163,3.0,0.0,0.0,0,0,4,2,2,5,3,2.0,100.0,145.0,3,2
R02164,3.0,0.0,0.0,0,0,4,1,1,1,4,0.0,0.0,0.0,4,2
R02165,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R02166,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,100.0,270.0,3,0
R02167,3.0,0.0,0.0,0,0,4,7,1,1,2,2.0,402.0,90.0,3,3
R02168,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,402.0,41.0,1,4
R02169,3.0,0.0,0.0,0,0,3,2,2,1,8,2.0,100.0,100.0,3,0
R02170,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,0
R02171,3.0,0.0,0.0,0,0,3,7,2,1,2,2.0,402.0,250.0,3,3
R02172,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R02173,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02174,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,0
R02175,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R02176,3.0,0.0,0.0,0,0,4,2,1,1,2,2.0,201.0,60.0,3,3
R02177,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,3
R02178,3.0,0.0,0.0,0,0,4,7,1,1,4,0.0,0.0,0.0,4,0
R02179,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,590.0,2,4
R02180,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,3
R02181,3.0,0.0,0.0,0,0,4,2,2,0,4,0.0,0.0,0.0,4,0
R02182,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02183,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R02184,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R02185,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R02186,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,201.0,74.0,3,4
R02187,3.0,0.0,0.0,0,0,3,2,2,1,7,2.0,402.0,250.0,3,0
R02188,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R02189,3.0,0.0,0.0,0,0,2,2,2,1,5,2.0,402.0,35.0,1,0
R02190,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,2
R02191,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R02192,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R02193,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,500.0,2,0
R02194,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R02195,3.0,0.0,0.0,0,0,2,2,1,1,5,2.0,514.0,20.0,1,0
R02196,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,1
R02197,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R02198,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,100.0,100.0,3,3
R02199,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,2
R02200,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R02201,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,2
R02202,3.0,0.0,0.0,0,0,2,2,2,1,8,0.0,0.0,0.0,4,0
R02203,3.0,0.0,0.0,0,0,2,8,1,1,2,0.0,0.0,0.0,4,3
R02204,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R02205,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R02206,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,402.0,60.0,3,3
R02207,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,4
R02208,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,402.0,500.0,2,3
R02209,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R02210,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R02211,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R02212,3.0,0.0,0.0,0,0,2,2,1,1,6,2.0,514.0,20.0,1,0
R02213,3.0,0.0,0.0,0,0,4,2,1,1,6,0.0,0.0,0.0,4,0
R02214,5.0,0.0,0.0,0,0,4,2,2,1,4,2.0,402.0,200.0,3,0
R02215,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R02216,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R02217,3.0,0.0,0.0,0,0,3,2,2,1,8,0.0,0.0,0.0,4,0
R02218,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R02219,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,3
R02220,3.0,0.0,0.0,0,0,2,2,1,1,1,0.0,0.0,0.0,4,2
R02221,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R02222,3.0,0.0,0.0,0,0,3,2,2,1,6,2.0,402.0,250.0,3,0
R02223,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R02224,3.0,0.0,0.0,0,0,4,2,2,1,4,4.0,402.0,525.0,2,0
R02225,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,2
R02226,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R02227,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
