resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,job_code_seq1,career_month,career_job_code,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major_type,univ_score,language,score,job,certificate_cnt,career,num_ng,user_preferred_location,task1,task2,task3,task4,task5,task6,task7
U01534,17,1,4,0,0.0,0.0,7,23,2,21,1,2,3,10,5,5,0,3,9,2,2.0,1.0,0,4,신입,13,3.0,0,11,0,1,1,0,0
U01535,20,0,4,1,0.0,0.0,7,0,1,21,1,0,1,5,5,5,0,3,17,2,2.0,1.0,10,2,신입,2,3.0,0,2,0,0,0,0,0
U01536,17,5,4,1,2.0,2.0,7,28,2,21,2,2,2,3,5,5,0,10,9,2,0.0,0.0,0,1,신입,3,3.0,0,3,0,0,0,0,0
U01537,18,10,4,1,3.0,3.0,2,96,1,21,2,2,2,3,5,10,0,5,3,2,0.0,0.0,10,2,4~6년,6,3.0,0,6,0,0,0,0,0
U01538,13,1,4,2,0.0,2.0,7,68,4,0,0,1,0,0,3,5,0,11,4,1,0.0,0.0,5,0,1~3년,7,3.0,0,6,0,1,0,0,0
U01539,12,11,4,1,0.0,5.0,7,108,2,21,1,0,1,3,5,5,0,18,5,3,0.0,0.0,6,0,4~6년,4,3.0,0,3,0,0,1,0,0
U01540,20,9,4,1,1.0,1.0,7,6,4,21,1,0,2,3,5,5,0,3,9,3,2.0,2.0,0,1,신입,6,3.0,0,4,0,0,2,0,0
U01541,19,11,4,0,0.0,0.0,7,12,4,21,1,0,3,5,5,10,0,5,9,2,0.0,0.0,5,1,신입,44,3.0,0,39,0,0,5,0,0
U01542,20,9,4,1,4.0,3.0,7,103,2,21,1,2,2,8,3,5,0,8,19,2,0.0,0.0,0,0,4~6년,5,3.0,0,5,0,0,0,0,0
U01543,16,2,4,1,4.0,4.0,7,80,2,21,1,0,1,3,5,5,0,3,4,2,0.0,0.0,7,2,4~6년,6,3.0,0,6,0,0,0,0,0
U01544,19,10,4,2,0.0,6.0,7,168,4,21,1,2,2,3,5,5,0,3,4,4,0.0,0.0,0,0,7~9년,14,3.0,0,14,0,0,0,0,0
U01545,20,2,4,1,1.0,0.0,7,0,4,8,4,0,1,7,5,5,0,6,4,2,0.0,0.0,5,1,신입,3,3.0,0,3,0,0,0,0,0
U01546,20,11,4,1,0.0,2.0,7,30,4,21,1,2,1,13,0,0,0,0,3,2,3.0,1.0,7,2,신입,9,3.0,0,9,0,0,0,0,0
U01547,19,1,4,0,0.0,1.0,7,0,4,0,0,1,0,0,5,5,0,11,9,1,0.0,0.0,5,3,신입,2,3.0,0,1,0,1,0,0,0
U01548,20,11,4,0,2.0,0.0,4,0,3,21,2,2,2,3,0,0,0,0,9,2,0.0,0.0,5,2,신입,3,3.0,0,3,0,0,0,0,0
U01549,20,6,4,0,1.0,0.0,7,0,4,21,1,2,3,18,0,0,0,0,9,2,0.0,0.0,5,1,신입,2,3.0,0,2,0,0,0,0,0
U01550,15,5,4,0,2.0,2.0,7,18,3,16,4,2,1,3,5,5,0,18,9,2,0.0,0.0,5,3,신입,32,3.0,0,27,0,1,3,0,1
U01551,20,9,4,1,2.0,2.0,7,24,1,21,1,2,3,3,0,0,0,0,9,1,0.0,0.0,0,2,신입,2,3.0,0,2,0,0,0,0,0
U01552,14,4,4,2,3.0,3.0,7,114,4,21,1,0,1,5,5,5,0,4,3,3,0.0,0.0,0,0,7~9년,3,3.0,0,3,0,0,0,0,0
U01553,16,11,4,1,0.0,0.0,2,68,4,21,1,2,3,7,5,5,0,3,9,2,0.0,0.0,6,5,1~3년,17,3.0,0,17,0,0,0,0,0
U01554,20,0,4,0,0.0,0.0,7,156,4,21,1,2,2,3,5,5,0,3,5,3,2.0,3.0,0,5,7~9년,2,3.0,0,2,0,0,0,0,0
U01555,16,0,4,1,0.0,0.0,7,36,3,21,1,0,2,15,5,5,0,15,9,1,2.0,1.0,0,4,신입,11,3.0,0,11,0,0,0,0,0
U01556,18,8,4,1,0.0,3.0,7,64,2,21,1,2,3,3,5,5,0,3,8,3,2.0,1.0,8,2,1~3년,3,3.0,0,3,0,0,0,0,0
U01557,20,5,4,1,4.0,5.0,7,122,4,21,2,0,2,18,5,5,0,5,19,3,0.0,0.0,0,0,7~9년,3,3.0,0,3,0,0,0,0,0
U01558,12,3,4,1,4.0,3.0,7,117,4,21,1,0,1,6,3,5,0,11,9,1,0.0,0.0,1,1,7~9년,10,3.0,0,10,0,0,0,0,0
U01559,17,0,4,1,0.0,0.0,7,0,4,0,0,1,0,3,5,5,0,3,4,2,0.0,0.0,0,4,신입,3,3.0,0,3,0,0,0,0,0
U01560,20,4,4,1,0.0,2.0,7,54,4,21,1,0,1,0,0,0,0,0,3,3,0.0,0.0,9,1,1~3년,3,3.0,0,3,0,0,0,0,0
U01561,20,6,4,0,0.0,0.0,7,3,4,21,1,2,2,3,5,5,0,13,3,2,0.0,0.0,0,2,신입,3,3.0,0,0,0,1,2,0,0
U01562,20,3,4,0,0.0,2.0,7,39,4,21,1,2,2,3,5,5,0,17,2,4,0.0,0.0,1,2,1~3년,9,3.0,0,8,0,1,0,0,0
U01563,19,1,4,1,2.0,2.0,7,30,2,21,1,0,1,5,5,5,0,17,8,2,0.0,0.0,10,2,신입,8,3.0,0,8,0,0,0,0,0
U01564,19,5,4,2,5.0,5.0,7,166,2,21,1,2,2,3,3,5,0,4,5,2,0.0,0.0,5,5,7~9년,11,3.0,0,11,0,0,0,0,0
U01565,20,5,5,1,0.0,0.0,4,48,4,0,0,1,0,0,5,5,0,7,9,1,0.0,0.0,5,1,1~3년,16,3.0,0,16,0,0,0,0,0
U01566,20,8,2,0,4.0,4.0,7,158,4,0,0,1,0,5,5,7,0,3,5,2,0.0,0.0,9,1,7~9년,4,3.0,0,4,0,0,0,0,0
U01567,14,2,4,1,0.0,0.0,7,60,4,21,2,2,3,3,5,5,0,3,9,2,0.0,0.0,5,6,1~3년,15,3.0,0,14,0,1,0,0,0
U01568,10,2,4,2,0.0,4.0,7,135,4,21,1,2,1,3,5,5,0,3,10,4,0.0,0.0,9,0,7~9년,46,3.0,0,46,0,0,0,0,0
U01569,14,2,4,2,0.0,4.0,4,133,3,0,0,1,0,11,3,5,0,11,9,3,0.0,0.0,0,1,7~9년,3,3.0,0,3,0,0,0,0,0
U01570,16,10,3,1,0.0,1.0,4,64,4,21,1,0,1,3,3,6,0,3,9,2,0.0,0.0,5,1,1~3년,3,5.0,0,3,0,0,0,0,0
U01571,18,5,3,0,0.0,2.0,2,24,4,20,3,2,1,11,5,5,0,11,8,4,4.0,2.0,6,0,신입,4,3.0,0,4,0,0,0,0,0
U01572,20,8,4,0,0.0,0.0,7,34,4,21,1,0,1,6,3,5,0,3,9,2,0.0,0.0,1,1,신입,3,3.0,0,1,0,0,2,0,0
U01573,16,11,4,2,0.0,5.0,7,192,4,21,1,2,1,8,3,5,0,8,10,3,2.0,2.0,9,3,10~15년,6,3.0,0,6,0,0,0,0,0
U01574,19,10,3,0,0.0,0.0,7,109,4,0,0,1,0,0,5,7,0,3,5,4,0.0,0.0,7,3,7~9년,11,3.0,0,11,0,0,0,0,0
U01575,15,9,4,1,2.0,2.0,7,36,4,0,0,1,0,0,5,5,0,3,9,3,2.0,1.0,5,0,신입,45,3.0,0,39,0,2,4,0,0
U01576,20,9,4,1,2.0,2.0,7,7,1,19,3,2,1,3,0,0,0,0,9,3,2.0,1.0,0,0,신입,2,3.0,0,1,0,0,1,0,0
U01577,14,9,4,2,0.0,10.0,7,264,4,21,1,2,3,10,5,5,0,10,4,2,0.0,0.0,5,0,21년 이상,2,3.0,0,2,0,0,0,0,0
U01578,10,8,4,2,5.0,4.0,7,120,4,21,1,0,1,3,5,5,0,3,9,1,0.0,0.0,5,0,7~9년,3,3.0,0,3,0,0,0,0,0
U01579,6,1,4,1,4.0,3.0,7,185,1,0,0,1,0,3,3,6,0,3,8,4,0.0,0.0,10,7,10~15년,3,3.0,0,3,0,0,0,0,0
U01580,20,6,4,0,0.0,0.0,7,5,4,21,1,0,3,4,5,5,0,10,9,2,0.0,0.0,5,2,신입,2,3.0,0,2,0,0,0,0,0
U01581,13,8,4,0,1.0,1.0,2,72,1,21,1,2,2,3,0,0,0,0,5,4,0.0,0.0,4,1,1~3년,4,3.0,0,4,0,0,0,0,0
U01582,20,9,4,1,0.0,3.0,2,24,1,21,1,0,1,5,5,5,0,7,4,3,0.0,0.0,1,3,신입,3,3.0,0,3,0,0,0,0,0
U01583,20,2,4,1,3.0,3.0,7,31,4,0,0,1,0,0,0,0,0,0,5,4,0.0,0.0,7,1,신입,2,3.0,0,2,0,0,0,0,0
U01584,18,2,4,1,3.0,0.0,7,59,4,21,1,2,1,18,5,5,0,11,4,3,0.0,0.0,0,1,1~3년,4,3.0,0,4,0,0,0,0,0
U01585,16,11,4,1,0.0,1.0,7,0,4,21,1,2,1,5,0,0,0,0,9,2,0.0,0.0,5,1,신입,7,3.0,1,6,0,0,0,0,0
U01586,19,0,4,0,2.0,2.0,7,13,1,21,2,0,1,17,5,5,0,3,9,2,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U01587,19,2,4,1,1.0,2.0,7,8,3,0,0,1,0,0,5,5,0,17,9,2,0.0,0.0,0,2,신입,6,3.0,0,4,0,0,2,0,0
U01588,8,7,4,2,0.0,0.0,7,193,4,21,1,2,2,11,5,5,0,11,3,2,0.0,0.0,7,0,10~15년,6,3.0,0,6,0,0,0,0,0
U01589,19,3,4,0,3.0,3.0,7,41,2,21,1,0,2,18,5,5,0,3,8,2,0.0,0.0,7,0,1~3년,2,3.0,0,2,0,0,0,0,0
U01590,20,1,4,1,1.0,1.0,4,0,4,21,1,0,1,3,5,5,0,4,0,1,0.0,0.0,5,3,신입,4,3.0,0,3,0,1,0,0,0
U01591,17,11,4,1,0.0,1.0,7,36,5,21,1,2,1,4,5,5,0,18,9,1,0.0,0.0,5,2,신입,19,3.0,2,15,0,0,2,0,0
U01592,20,1,4,2,3.0,3.0,7,80,2,21,1,2,3,5,5,5,0,17,3,3,0.0,0.0,0,0,4~6년,3,3.0,0,3,0,0,0,0,0
U01593,20,6,4,1,0.0,3.0,7,55,4,21,1,0,1,3,5,5,0,3,8,2,0.0,0.0,0,2,1~3년,5,3.0,0,5,0,0,0,0,0
U01594,18,4,4,1,1.0,0.0,7,20,4,21,1,0,1,6,5,5,0,11,4,2,0.0,0.0,5,1,신입,6,3.0,0,4,0,0,2,0,0
U01595,20,7,4,1,0.0,0.0,7,0,4,0,0,1,0,0,0,0,0,0,9,1,0.0,0.0,0,2,신입,4,3.0,0,4,0,0,0,0,0
U01596,16,8,4,0,2.0,2.0,2,24,1,0,0,1,0,0,5,5,0,17,8,2,0.0,0.0,1,0,신입,3,3.0,0,3,0,0,0,0,0
U01597,19,9,4,1,0.0,3.0,7,26,4,21,2,2,2,3,5,5,0,3,3,3,0.0,0.0,7,1,신입,31,3.0,0,31,0,0,0,0,0
U01598,10,11,4,2,4.0,4.0,7,130,1,21,1,2,2,7,5,5,0,3,0,3,0.0,0.0,7,0,7~9년,5,3.0,0,4,0,0,0,1,0
U01599,20,11,4,1,2.0,2.0,7,10,3,21,1,0,3,11,5,5,0,11,9,2,0.0,0.0,5,1,신입,3,3.0,0,3,0,0,0,0,0
U01600,20,0,4,1,0.0,0.0,6,0,2,21,1,2,2,3,5,5,0,4,4,3,0.0,0.0,10,0,신입,3,3.0,1,2,0,0,0,0,0
U01601,20,0,4,0,0.0,0.0,7,0,4,21,1,0,1,5,3,5,0,17,4,1,0.0,0.0,5,0,신입,3,3.0,0,0,0,0,3,0,0
U01602,16,2,4,1,0.0,0.0,4,0,4,19,3,2,1,11,5,5,0,3,9,2,0.0,0.0,5,0,신입,6,3.0,0,6,0,0,0,0,0
U01603,17,4,4,2,2.0,2.0,7,80,4,21,1,2,2,3,5,5,0,17,3,2,0.0,0.0,7,1,4~6년,12,3.0,0,12,0,0,0,0,0
U01604,15,0,5,3,0.0,4.0,4,188,4,0,0,1,0,0,5,5,0,3,0,2,0.0,0.0,5,0,10~15년,3,3.0,0,3,0,0,0,0,0
U01605,19,5,4,2,0.0,2.0,7,84,4,0,0,1,0,0,5,8,0,15,9,2,0.0,0.0,7,2,4~6년,6,3.0,0,6,0,0,0,0,0
U01606,19,3,4,0,0.0,0.0,7,0,4,21,1,2,1,5,0,0,0,0,20,2,0.0,0.0,10,3,신입,16,3.0,1,12,0,1,2,0,0
U01607,17,10,4,1,2.0,1.0,7,36,3,21,1,2,2,5,5,5,0,3,9,4,0.0,0.0,5,1,신입,8,3.0,0,4,0,0,4,0,0
U01608,20,11,5,1,3.0,3.0,7,96,4,21,1,0,3,3,5,5,0,5,0,1,0.0,0.0,5,1,4~6년,21,3.0,0,20,0,0,1,0,0
U01609,16,8,4,1,0.0,3.0,7,92,4,21,1,2,1,14,5,5,0,3,6,3,0.0,0.0,5,0,4~6년,12,3.0,0,12,0,0,0,0,0
U01610,20,3,4,1,3.0,3.0,7,60,4,21,1,2,2,5,5,7,0,3,8,4,0.0,0.0,1,1,1~3년,2,3.0,0,2,0,0,0,0,0
U01611,20,2,4,1,0.0,2.0,7,55,4,21,1,0,1,5,5,5,0,5,9,3,0.0,0.0,1,2,1~3년,3,3.0,0,3,0,0,0,0,0
U01612,4,6,4,2,0.0,6.0,7,216,4,21,1,2,2,3,5,5,0,7,10,2,0.0,0.0,0,1,10~15년,3,3.0,0,3,0,0,0,0,0
U01613,20,11,3,0,0.0,0.0,7,32,3,21,1,0,1,3,0,0,0,0,5,1,0.0,0.0,5,4,신입,2,3.0,0,2,0,0,0,0,0
U01614,12,8,4,1,4.0,4.0,7,132,4,21,1,2,3,7,0,0,0,0,9,1,0.0,0.0,3,1,7~9년,8,3.0,0,8,0,0,0,0,0
U01615,17,7,3,2,0.0,0.0,7,179,3,0,0,1,0,0,5,10,0,11,19,2,0.0,0.0,5,0,7~9년,4,3.0,0,4,0,0,0,0,0
U01616,20,11,4,1,0.0,1.0,7,45,4,21,1,0,3,7,5,5,0,3,9,1,0.0,0.0,5,0,1~3년,3,3.0,0,3,0,0,0,0,0
U01617,20,8,4,0,0.0,0.0,7,0,4,0,0,1,0,5,5,10,0,5,9,3,0.0,0.0,5,2,신입,2,3.0,0,2,0,0,0,0,0
U01618,17,1,4,1,3.0,2.0,2,72,2,21,1,0,1,3,5,5,0,3,4,3,0.0,0.0,10,1,1~3년,2,3.0,1,1,0,0,0,0,0
U01619,17,1,4,1,0.0,0.0,7,71,4,21,1,2,3,3,5,5,0,3,8,2,0.0,0.0,0,2,1~3년,6,3.0,0,6,0,0,0,0,0
U01620,19,0,4,1,3.0,3.0,7,69,4,21,1,0,1,11,3,5,0,11,19,4,0.0,0.0,10,1,1~3년,3,3.0,0,3,0,0,0,0,0
U01621,15,2,4,1,0.0,4.0,7,64,4,21,1,0,3,14,0,0,0,0,9,1,0.0,0.0,1,0,1~3년,4,3.0,0,4,0,0,0,0,0
U01622,17,7,4,1,0.0,2.0,4,29,4,21,1,2,3,14,3,5,0,14,9,3,0.0,0.0,5,2,신입,6,3.0,0,6,0,0,0,0,0
U01623,15,5,4,2,4.0,4.0,7,130,2,21,1,0,2,12,5,5,0,5,13,3,0.0,0.0,7,1,7~9년,26,3.0,0,26,0,0,0,0,0
U01624,18,5,4,1,0.0,2.0,7,51,4,21,1,2,3,3,5,5,0,5,4,2,2.0,1.0,5,2,1~3년,11,3.0,0,11,0,0,0,0,0
U01625,12,9,4,2,0.0,0.0,7,263,4,21,1,2,1,6,5,5,0,6,3,2,0.0,0.0,9,2,21년 이상,3,3.0,0,3,0,0,0,0,0
U01626,16,1,4,2,6.0,5.0,7,204,2,21,1,0,2,11,3,6,0,3,3,4,0.0,0.0,7,1,10~15년,31,3.0,0,30,0,1,0,0,0
U01627,15,9,4,1,3.0,3.0,7,81,4,21,1,0,3,3,5,5,0,3,4,2,0.0,0.0,10,4,4~6년,5,3.0,0,5,0,0,0,0,0
U01628,17,2,4,1,0.0,3.0,7,61,4,21,2,2,2,3,5,5,0,3,5,4,0.0,0.0,10,1,1~3년,6,3.0,0,6,0,0,0,0,0
U01629,10,2,3,0,0.0,5.0,7,144,1,0,0,1,0,0,3,6,1,3,5,4,0.0,0.0,10,0,7~9년,5,3.0,0,5,0,0,0,0,0
U01630,20,11,4,2,2.0,2.0,7,55,2,21,1,0,2,4,3,5,0,4,18,3,0.0,0.0,10,5,1~3년,10,3.0,0,10,0,0,0,0,0
U01631,20,9,3,1,1.0,1.0,7,24,1,0,0,1,0,5,5,10,0,5,3,1,0.0,0.0,5,0,신입,4,3.0,0,4,0,0,0,0,0
U01632,5,7,5,1,0.0,4.0,7,216,4,21,1,2,2,3,3,6,0,3,19,4,0.0,0.0,9,1,10~15년,7,3.0,0,7,0,0,0,0,0
U01633,20,7,3,0,0.0,6.0,7,228,4,21,1,2,2,14,5,7,1,3,5,3,0.0,0.0,7,0,10~15년,2,3.0,0,2,0,0,0,0,0
U01634,15,11,4,1,0.0,2.0,4,72,4,0,0,1,0,0,5,5,0,3,0,2,0.0,0.0,5,0,1~3년,3,3.0,0,3,0,0,0,0,0
U01635,19,4,3,1,0.0,0.0,4,24,4,0,0,1,0,5,0,0,0,0,4,1,0.0,0.0,5,2,신입,5,3.0,0,5,0,0,0,0,0
U01636,19,10,4,1,0.0,4.0,7,72,4,21,1,0,1,3,0,0,0,0,8,3,0.0,0.0,1,2,1~3년,3,3.0,0,3,0,0,0,0,0
U01637,19,0,4,1,0.0,0.0,2,14,1,21,1,2,2,3,0,0,0,0,3,3,0.0,0.0,4,2,신입,2,3.0,0,2,0,0,0,0,0
U01638,20,2,4,1,0.0,4.0,7,36,4,0,0,1,0,0,0,0,0,0,9,1,0.0,0.0,3,0,신입,6,3.0,0,6,0,0,0,0,0
U01639,8,5,4,1,6.0,5.0,7,159,4,0,0,1,0,0,5,5,0,18,4,2,0.0,0.0,10,3,7~9년,16,3.0,0,16,0,0,0,0,0
U01640,15,4,4,2,0.0,4.0,2,120,4,21,1,2,2,3,5,5,0,18,8,2,0.0,0.0,9,2,7~9년,35,3.0,0,35,0,0,0,0,0
U01641,16,6,4,1,0.0,3.0,7,108,2,21,1,0,1,5,5,5,0,17,9,3,0.0,0.0,7,3,4~6년,6,3.0,0,6,0,0,0,0,0
U01642,19,1,4,1,0.0,2.0,4,31,1,21,1,2,3,11,5,5,0,3,9,3,0.0,0.0,5,0,신입,4,3.0,0,4,0,0,0,0,0
U01643,19,0,4,0,0.0,0.0,7,0,4,21,1,2,3,15,5,5,0,15,9,1,0.0,0.0,10,2,신입,10,3.0,0,10,0,0,0,0,0
U01644,14,0,4,1,0.0,0.0,7,76,4,21,1,0,1,5,5,5,0,3,9,2,0.0,0.0,0,1,4~6년,4,3.0,0,4,0,0,0,0,0
U01645,16,1,4,1,0.0,3.0,2,86,1,21,1,2,2,15,3,5,0,15,3,2,0.0,0.0,8,3,4~6년,2,3.0,0,2,0,0,0,0,0
U01646,17,6,4,0,0.0,0.0,4,8,1,0,0,1,0,0,5,5,0,3,9,2,0.0,0.0,0,1,신입,13,3.0,1,11,0,0,1,0,0
U01647,20,6,4,1,7.0,7.0,7,163,4,21,2,2,1,0,5,10,0,3,9,2,0.0,0.0,5,1,7~9년,2,3.0,0,2,0,0,0,0,0
U01648,18,9,4,2,4.0,4.0,7,149,1,21,2,0,2,13,5,5,0,13,3,3,0.0,0.0,7,1,7~9년,20,3.0,0,20,0,0,0,0,0
U01649,18,0,4,2,3.0,3.0,7,98,4,21,1,0,3,17,3,5,0,10,19,2,0.0,0.0,1,1,4~6년,2,3.0,0,2,0,0,0,0,0
U01650,14,1,4,2,0.0,0.0,7,81,4,21,1,2,3,11,5,5,0,10,9,2,0.0,0.0,5,0,4~6년,2,3.0,0,2,0,0,0,0,0
U01651,20,11,2,4,2.0,2.0,7,360,4,0,0,1,0,0,3,5,0,6,3,1,0.0,0.0,1,0,21년 이상,10,3.0,0,10,0,0,0,0,0
U01652,19,6,4,1,0.0,5.0,7,181,4,21,1,2,1,3,5,5,0,5,3,4,0.0,0.0,1,1,10~15년,8,3.0,0,8,0,0,0,0,0
U01653,18,4,4,1,5.0,5.0,7,152,4,21,1,2,3,15,3,5,0,15,9,1,0.0,0.0,5,0,7~9년,8,3.0,0,8,0,0,0,0,0
U01654,20,10,4,0,1.0,2.0,4,0,4,21,2,0,1,0,3,5,0,10,9,2,0.0,0.0,1,5,신입,3,3.0,0,2,0,0,1,0,0
U01655,20,5,3,2,0.0,3.0,7,146,2,21,2,2,2,3,0,0,0,0,7,3,0.0,0.0,10,1,7~9년,17,3.0,0,17,0,0,0,0,0
U01656,20,1,4,1,1.0,1.0,7,0,3,21,1,0,1,13,5,5,0,10,9,3,0.0,0.0,5,1,신입,2,3.0,0,2,0,0,0,0,0
U01657,18,1,4,1,0.0,2.0,7,48,4,21,1,2,3,0,3,5,0,8,5,4,0.0,0.0,5,1,1~3년,3,3.0,0,3,0,0,0,0,0
U01658,19,11,4,1,3.0,2.0,7,43,4,21,1,2,1,17,3,5,0,15,4,2,0.0,0.0,9,1,1~3년,14,3.0,0,14,0,0,0,0,0
U01659,17,0,4,1,0.0,2.0,2,33,1,21,1,0,1,3,5,5,0,3,8,2,0.0,0.0,4,1,신입,5,3.0,0,5,0,0,0,0,0
U01660,20,4,4,1,0.0,0.0,4,0,3,0,0,1,0,0,5,5,0,3,9,2,0.0,0.0,5,0,신입,3,3.0,0,3,0,0,0,0,0
U01661,20,5,4,2,7.0,6.0,7,168,4,21,1,2,2,11,5,5,0,11,3,3,0.0,0.0,10,3,7~9년,3,3.0,0,3,0,0,0,0,0
U01662,20,11,4,0,0.0,0.0,4,0,4,21,1,0,3,17,5,5,0,17,9,2,0.0,0.0,0,3,신입,2,3.0,0,2,0,0,0,0,0
U01663,20,10,4,1,1.0,0.0,7,0,4,21,1,0,1,5,5,5,0,3,4,2,2.0,2.0,1,2,신입,7,3.0,0,6,0,0,1,0,0
U01664,16,1,4,2,0.0,6.0,7,204,4,21,1,0,3,3,5,5,0,3,19,1,0.0,0.0,5,2,10~15년,2,3.0,0,2,0,0,0,0,0
U01665,17,6,4,1,0.0,4.0,7,51,4,0,0,1,0,0,5,5,0,3,4,1,0.0,0.0,5,2,1~3년,6,3.0,0,6,0,0,0,0,0
U01666,20,8,4,0,0.0,0.0,7,0,1,21,1,2,1,5,0,0,0,0,20,4,0.0,0.0,0,1,신입,3,3.0,0,3,0,0,0,0,0
U01667,13,9,4,1,3.0,3.0,7,58,3,0,0,1,0,0,5,5,0,5,9,1,0.0,0.0,5,2,1~3년,19,3.0,0,17,0,0,2,0,0
U01668,19,3,4,1,0.0,2.0,7,22,4,21,1,2,3,14,0,0,0,0,9,2,0.0,0.0,0,1,신입,3,3.0,0,3,0,0,0,0,0
U01669,20,11,4,0,0.0,3.0,7,33,4,21,1,2,1,3,5,5,0,5,5,2,2.0,1.0,0,1,신입,3,3.0,0,3,0,0,0,0,0
U01670,18,3,4,2,0.0,6.0,7,264,4,21,1,2,2,3,5,5,0,3,15,4,0.0,0.0,1,0,21년 이상,43,3.0,0,43,0,0,0,0,0
U01671,11,2,4,2,0.0,0.0,4,96,4,21,1,0,3,15,5,5,0,15,0,1,0.0,0.0,5,0,4~6년,5,3.0,0,5,0,0,0,0,0
U01672,20,4,5,0,0.0,0.0,7,24,4,21,1,2,1,10,0,0,0,0,9,4,0.0,0.0,1,0,신입,3,3.0,0,3,0,0,0,0,0
U01673,12,0,4,1,3.0,3.0,2,86,2,21,1,0,1,3,5,5,0,5,3,3,0.0,0.0,4,3,4~6년,6,3.0,0,5,0,0,1,0,0
U01674,14,11,4,2,0.0,3.0,2,68,2,21,1,0,1,3,5,5,0,3,4,4,0.0,0.0,1,1,1~3년,3,3.0,0,3,0,0,0,0,0
U01675,7,8,4,1,0.0,4.0,7,156,3,21,2,0,1,5,5,5,0,18,4,2,0.0,0.0,5,1,7~9년,17,3.0,0,17,0,0,0,0,0
U01676,20,0,4,0,0.0,0.0,7,0,4,21,1,0,3,6,0,0,0,0,9,1,0.0,0.0,5,1,신입,6,3.0,0,3,0,1,2,0,0
U01677,19,5,4,1,3.0,2.0,7,39,2,21,1,2,1,5,5,5,0,5,9,3,0.0,0.0,7,0,1~3년,2,3.0,0,2,0,0,0,0,0
U01678,16,7,4,1,0.0,0.0,7,168,4,0,0,1,0,5,5,5,0,3,5,1,0.0,0.0,5,0,7~9년,6,3.0,0,6,0,0,0,0,0
U01679,19,11,4,1,2.0,1.0,4,27,4,21,1,2,3,11,5,5,0,11,0,2,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U01680,11,10,4,1,0.0,2.0,2,63,1,21,1,2,2,3,5,5,0,3,4,4,2.0,1.0,6,1,1~3년,3,3.0,0,3,0,0,0,0,0
U01681,19,10,4,2,5.0,5.0,7,199,4,0,0,1,0,0,5,5,0,7,3,3,0.0,0.0,10,1,10~15년,6,3.0,0,6,0,0,0,0,0
U01682,19,11,4,1,0.0,0.0,7,34,4,21,1,0,3,16,5,5,0,10,4,1,0.0,0.0,0,5,신입,6,3.0,0,6,0,0,0,0,0
U01683,17,11,5,1,0.0,0.0,7,0,4,21,2,2,1,5,5,5,0,17,14,3,0.0,0.0,5,4,신입,2,3.0,0,2,0,0,0,0,0
U01684,19,3,4,1,0.0,1.0,7,12,4,21,1,2,3,11,5,5,0,11,4,2,0.0,0.0,5,3,신입,3,3.0,0,2,0,0,1,0,0
U01685,10,3,5,2,0.0,6.0,7,202,4,21,1,2,1,5,5,5,0,5,4,4,0.0,0.0,10,1,10~15년,15,3.0,0,15,0,0,0,0,0
U01686,20,4,4,1,2.0,2.0,7,0,4,21,1,2,1,17,5,5,0,15,7,3,0.0,0.0,10,1,신입,6,3.0,0,6,0,0,0,0,0
U01687,19,0,4,1,2.0,2.0,7,17,4,0,0,1,0,0,5,5,0,5,9,2,0.0,0.0,0,3,신입,7,3.0,0,7,0,0,0,0,0
U01688,20,8,5,0,0.0,0.0,7,0,4,21,1,0,3,3,5,5,0,3,19,2,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U01689,20,9,4,0,0.0,0.0,7,18,3,21,1,0,1,5,0,0,0,0,9,1,0.0,0.0,0,6,신입,13,3.0,0,11,0,1,1,0,0
U01690,20,5,4,2,4.0,4.0,7,156,2,21,1,2,2,3,5,5,0,5,10,2,0.0,0.0,1,0,7~9년,9,3.0,0,9,0,0,0,0,0
U01691,13,6,3,0,0.0,3.0,7,116,4,8,4,0,2,4,3,6,0,3,8,4,0.0,0.0,9,2,7~9년,5,3.0,0,5,0,0,0,0,0
U01692,20,2,4,1,2.0,3.0,7,0,4,21,1,0,1,13,5,5,0,3,9,3,3.0,2.0,0,0,신입,2,3.0,0,2,0,0,0,0,0
U01693,17,4,4,0,4.0,3.0,7,48,4,21,1,0,1,5,5,5,0,3,10,2,0.0,0.0,5,3,1~3년,11,3.0,0,11,0,0,0,0,0
U01694,16,1,4,1,0.0,2.0,4,53,4,0,0,1,0,0,5,5,0,3,0,2,0.0,0.0,0,3,1~3년,3,3.0,0,3,0,0,0,0,0
U01695,16,7,4,0,0.0,3.0,7,51,1,0,0,1,0,0,5,5,0,11,4,2,0.0,0.0,5,3,1~3년,6,3.0,0,6,0,0,0,0,0
U01696,12,6,4,1,0.0,0.0,7,72,4,21,1,2,3,15,5,5,0,15,0,2,0.0,0.0,5,0,1~3년,18,3.0,0,17,0,1,0,0,0
U01697,16,2,4,0,0.0,0.0,7,60,2,21,1,2,3,3,5,5,0,3,3,1,0.0,0.0,0,6,1~3년,6,3.0,0,6,0,0,0,0,0
